companyName,reviewBody,datePublished,ratingValue
Clever Real Estate,Wonderful experience! My realtor treated us like we were paying the full 6%. My house was listed within 4 days of getting into contact with him and sold the day after it listed. Our realtor was there for us from beginning to end. Highly recommend!,2020-11-26,5
Clever Real Estate,I received calls from very professional real-estate agents. All came ready to be interview by me. All were very competent!,2020-11-26,5
Clever Real Estate,"Our Clever real estate agent, Patty Toman from Haymarket, VA provided extraordinary service from the initial class to settlement/closing.  She demonstrated her expertise in real estate and in interpersonal relationships.  I provide her with the highest possible rating and without hesitation refer her to other seeking a real estate agent.  I make these glowing statements based on much experience in this real estate, having sold eight homes.",2020-11-25,5
Clever Real Estate,I was very happy with my agent. She got the house sold anad was always there to assist me in any way she could. Very professional.,2020-11-25,5
Clever Real Estate,"I am so glad I chose to find my real estate agent through Clever!  After I signed up, I received phone calls from two agents within the hour.  One asked if we could meet within the next two hours.  I was sold on his knowledge and go-getter attitude.  He could not have been a better agent -- always going above and beyond, and keeping my best interests in mind in everything he did.  Even though I was only paying him 1%, he treated me and the process like I was paying him 10%!  I would recommend using Clever to everyone!",2020-11-24,5
Clever Real Estate,"Charles, our Realtor, is very helpful & directs us what to do to speed up the sale of our apts. We highly recommend his expertise to friends & family. We are very happy with his services.",2020-11-22,5
Clever Real Estate,"Thanks for an excellent experience in selling my house with ease!! Analisa is a pleasure to work with, super professional and attentive to our every need and concern.",2020-11-20,5
Clever Real Estate,The process to find a realtor was quick and easy! Our realtor was AMAZING! We sold our home and purchased another in 30 days!,2020-11-20,5
Clever Real Estate,"All we wanted was an agent that would list our home and give us the support we needed, no frills, nothing fancy.  Clever got it done for us with 3 referrals to agents.  All of them were different, we picked the right one for us and saved a ton of money over the other agents that wanted our business.",2020-11-20,5
Clever Real Estate,Clever referred us to two excellent agents. The person we selected was great. Clever followed up several times during the process. Would use them again.,2020-11-19,5
Clever Real Estate,Clever’s agent did an amazing job selling my home. I will definitely recommend this service to all my friends. I was worried if I would get full asking price and I got over!,2020-11-18,5
Clever Real Estate,Very satisfied with the level of support throughout the process! Thanks so much!,2020-11-18,5
Clever Real Estate,Jason Masters did a wonderful job! Thank you!,2020-11-18,5
Clever Real Estate,I worked with Emilie who did a fantastic job.  I moved when the house went on the market and she took care of all tasks that needed to be done locally and kept me updated as we went along.,2020-11-17,5
Clever Real Estate,"Clever Real Estate was easy to use. Overall, I was happy with the quick turnaround time in referring top local agents for me to choose from.  I recommend Clever if you are looking for a low listing fee.",2020-11-16,5
Clever Real Estate,"Was matched with a wonderful selling agent. She was responsive, thorough, and I felt like she was really working to listen to me and negotiate in a way that I was most comfortable with, rather than just trying to make a quick deal. Excellent experience and a very significant cost savings on the commission. Would highly recommend!",2020-11-16,5
Clever Real Estate,Excellent job hooking me up with the perfect agent!,2020-11-16,5
Clever Real Estate,Marcus Ege was an excellent Agent. Process went smoothly and couldn’t have asked for a better agent.,2020-11-16,5
Clever Real Estate,Dianne was great. House sold on first day of showings.Closing went off without a hitch!,2020-11-16,5
Clever Real Estate,Clever real estate is the greatest!  They put you in touch with local agents in your area who are FULL service realtors and the commission is only 1% as your selling agent and if the buyers have an agent they get 2.5%.  So 3.5% is the most you will pay for commissions to sell your home.  I have used them twice and with the same excellent results.,2020-11-16,5
Clever Real Estate,"Ian did a great job for us.He helped us determine the appropriate price point for our house, listed it, and had it under  contract within a month.His communication was excellent and he was a pleasure to work with.I would recommend Ian to anyone buying, or selling, a home.",2020-11-13,5
Clever Real Estate,,2020-11-13,5
Clever Real Estate,"Clever Real Estate referred two realtors to us. Both realtors were willing to advise candidly and both were willing to work with us to develop a strategy thst best suited us. We would could have happily chosen either realtor referred by Clever. The realtor we chose exceeded expectations. Our house was only on the market for four days and sold for well above the price estmates (Zillow, etc.) and well above our asking price.",2020-11-11,5
Clever Real Estate,Thanks to Clever I found a great realtor! Very professional and on point with each step of the way. The sale transaction was a breeze and he explained everything from start to finish.,2020-11-11,5
Clever Real Estate,"I worked with Ashley to sell my home in San Diego. She was amazing! Helpful, responsive, and focused. I'd work with Ashley and Clever again in the future in a heartbeat.",2020-11-11,5
Clever Real Estate,Clever was great. The agent Clever assigned to me was professional and helpful in guiding me through the sell of my home. I would definitely recommend Clever to family and friends.,2020-11-09,5
Clever Real Estate,Definitely worth it.  Saved money on for the seller's agent (still had to pay for the buyer's agent). My agent worked hard and sold my house in few days.  Would recommend Clever to my family and friends.,2020-11-07,5
Clever Real Estate,"Leticia and her husband were awesome.  With the emotion of totally remodeling our home and pool in the last four years, leaving our kids, grandkids and leaving California was extremely trying.   Leticia imbued her experience and competence that help make this very stressful time a lot easier.  She did not pressure us in any way and told us that we are essentially in control of the deal.  We highly recommend both of them.",2020-11-04,5
Clever Real Estate,"Working with our realtor with Clever resulted in a faster, easier process than I had hoped for and 20% higher sale prices, while saving on commission.  Super professional, great communication, and made the whole process a pleasure.  Highly recommended.",2020-11-04,5
Clever Real Estate,Clever paired me up with a couple of wonderful real estate agents who were able to get me a signed offer and to close escrow in 30 days with a sales price of $100K OVER my asking price. I will always find agents through Clever in the future!,2020-11-04,5
Clever Real Estate,"Selling our home of 52 years was a very stressful time which was alleviated by our efficient and professional agent, Cheryl Washington with Keller Williams Realty. TheIr photographer spent quite a bit of time and took amazing pictures for the online posting. The app provided to keep us informed of all the requested showings was extremely useful. We highly recommend “Clever” for their efficiency, service and cost. As retired senior citizens living on a fixed income, we needed to maximize our bottom line as we move into the next chapter of our lives. With the help of Cheryl and Clever we were able to do that. Thank you! Thank you! Thank you!",2020-11-03,5
Clever Real Estate,"I was very please to have Sherman help selling my house, job well done.GA",2020-11-02,5
Clever Real Estate,We had an amazing experience with Clever and were given the BEST REALTOR EVER! Tim Sherpers is the absolute best! He did so much more than we could have ever expected! Clever was perfect!! Highly recommend!,2020-11-02,5
Clever Real Estate,Shoreline realty was excellent. Clever saved us a good amount of money.,2020-11-02,5
Clever Real Estate,Clever was Great!Selling my home was made simple using Clever.  They put me in touch with a real estate professional in my area who was both knowledgeable and easy to work with.  I would highly recommend using Clever to anyone who is looking for a different way to sell their home.,2020-11-02,5
Clever Real Estate,The process was easy and seamless.  I saved a lot of time not trying to find the right agent for the job.,2020-10-31,5
Clever Real Estate,Everything went smooth. Nice not to pay high fees,2020-10-30,5
Clever Real Estate,"Great experience.  I didn't worry about anything during the process. My agent was very professional, smart and just overall fantastic.  I recommend them highly.",2020-10-30,5
Clever Real Estate,By agent Andrey Godes... Was nothing short of exceptional.. Every detail considered and handled properly and timely... I was so pleased that he was represented me and the negotiations... I have recommended him and will continue to recommend him to anybody else looking for a chance to sell their home... He was great in  every way,2020-10-30,5
Clever Real Estate,"Mrs. Mila Quarles with Kelly Right Real Estate of Idaho LLC helped me sell a home. Her commission fee is 1% instead of the traditional 3%, but still delivers excellent full service. She is knowledgeable and skilled in negotiating. I highly recommend Mila to everyone looking to sell or purchase a home! Thank you Mila!",2020-10-29,5
Clever Real Estate,Yuliya from Instant Access homes was our agent and we truly enjoyed working with her. She was always on top of everything and never left us hanging when we had questions. This was a great experience and we are happy we had Instant Access there to help us through it. Thank you,2020-10-29,5
Clever Real Estate,John Ray was an outstanding agent and took care of all my needs professionally and expeditiously.  No pressure to price it for quick sale.  Provided advice when needed.  Very satisfied with Clever and John.,2020-10-28,5
Clever Real Estate,"Great straight forward service, just what is needed into todays house selling market.",2020-10-25,5
Clever Real Estate,Very easy to use. Worked well for us. Highly recommend.,2020-10-23,5
Clever Real Estate,"I recently sold a vacation home in Florida and used Clever to find my listing agent. Within minutes of filling the form on the website I had several agents contact me via email and text. I was able to do a little preliminary research on my own, on the various agents and called the one I thought would be most suitable. It turns out she was a dream agent! As an absentee seller I had to rely on her to go above and beyond and she most certainly did that. I almost felt guilty about using Clever because she was so great, but I saved $7650.00 because I did!  I did refer a friend and they used my same agent via a Clever referral as well, so that lessened my guilt. It’s a fantastic way to save some money and still get a quality agent!",2020-10-23,5
Clever Real Estate,We really liked our real estate agent that you referred us to.  She was very professional and easy to work with.,2020-10-22,5
Clever Real Estate,"Our real estate agent did an amazing job, no problems whatsoever in selling our home. Would definitely use Clever again, and would recommend to others wanting to sell their home.",2020-10-22,5
Clever Real Estate,"I was very glad I found Clever Real Estate. A very knowledgeable agent came to my house right away. He was so helpful and friendly, and took care of every aspect of selling my house. I could call him with any question or problem and he would get right back to me with an answer. My house sold in 2 days and again he took care of everything. He gave me excellent service for only 1%. I would gladly recommend him to anyone.",2020-10-22,5
Clever Real Estate,"This service help me save a lot of money on the sale of my house.  All the agents I spoke with were very capable of getting the sale done, but the agent I ended up selecting was exceptional in her knowledge of the market, area and what improvement were need to quickly sell the house.  I will recommend Clever to friends and family.",2020-10-22,5
Clever Real Estate,"The agent you referred to me was very patient and capable and they saved me a whole lot of money, thousands. It was a long 6-month process but she had all the secure communication ability. I was an out of state sale and all went well. Clever Real Estate Referral service gets my 5 STARS.",2020-10-22,5
Clever Real Estate,"Silvia our Real Estate agent was Excellent! She did her homework and had our best interest at heart. She had a great team of other professionals which you can tell respected her and in return gave us great service. (photos, staging, painter) - We could not have asked for a better experience. We are thankful to Clever Real Estate for guiding us to Silvia Beham.",2020-10-22,5
Clever Real Estate,Great service  ..  wonderful agent.,2020-10-22,5
Clever Real Estate,"Great customer service!  Easy to deal with. Very attentive and consistently followed through.  We were referred a few Real Estate Agents' names. After reviewing them, we finally decided to go with Andy Mandel (from Re/Max) who did a tremendous job. We got our house sold immediately while saving a bunch - $12,300.00.  Thank you Clever and Andy Mandel!",2020-10-22,5
Clever Real Estate,Selling your house at a (true) 1 %  can't be beat !!!Clever is the BEST !!,2020-10-22,5
Clever Real Estate,"This was the easiest decision. I was able to review (3) agents, chose one, listed the property for 1% and literally saved thousands. Our home was on the market for less than 24 hours and in escrow for an easy 30 days. My agent listed the home for $10K more than I originally considered and he was correct. I'm very happy with the Clever Real Estate service and will absolutely utilize it again. Thanks Clever!",2020-10-22,5
Clever Real Estate,It took 3 real estate agents they recommended before I felt comfortable selecting one.  [Note: The first 2 recommendations were located outside of my geographical area.]  But the 3rd agent - WOW - he was great!  A local agent that was able to get me cash offer at $37K over what I thought my house would sell for and we closed within 2-weeks.   I would highly recommend Clever Real Estate.  Remember: You don't need to take the first agent they offer.  Clever was very helpful working with me until I did feel comfortable.  Great people!,2020-10-21,5
Clever Real Estate,"I started my search for an agent that had a lower commission rate which I thought would compromise my service but I lucked up by getting Mike and his team. He walked me through all the legal jargon, took care of all the items that the buyer needed fixing and communicated throughout the entire process. Plus he calmed me as there were some hiccups on the buyer side and from the get go provided guidance such as correctly pricing my home. Had a professional photographer take photos that made my home look like a magazine cover. Did I mention that on the first day of listing that we had multiple bids. I closed on my home in 3 weeks and all of this was possible because of Mike and his team! I didn’t realize until I met Mike and his team how important it was for your agent to have experience as he saved me thousands of dollars! This is the team for you and I want to tell everyone as the service you get from him is A+!!!!!""",2020-10-21,5
Clever Real Estate,"We were apprehensive listing our home with a discounted rate from an online broker.  Let me say we SAVED almost $9,000 in real estate commissions.  The process was like any of the more popular brokers without the fee.  It was totally worth it!  We really liked our broker, Fred Venturini.  Fred was very professional.  We felt he listened to us and addressed all of our concerns.  He was always pleasant and very upbeat too!  He sold our home in five weeks. We could not have asked for a better outcome.  My husband and I are over the moon ecstatic with Fred Venturini.  In fact we will soon have another property to sell and will not hesitate to list with Fred.",2020-10-20,5
Clever Real Estate,"My Realtor Derek was amazing !  I have sold several homes before but with much professionalism and ease. I didn’t have to lift a finger. All questions were answered quickly. I know not everyone can have such a success story because it’s what the market will bare. But Derek had offers in three days on the market. And help negotiate $8,000 above my asking price !  Wow what an amazing professional Realtor. Thanks again Derek",2020-10-20,5
Clever Real Estate,"We used agents referred by Clever Real Estate when we were ready to sell our home and purchase a new home in another city. Both Realtors we hired were very accessible and responsive along with being highly professional. We knew we were in good hands. Representatives from Clever also checked in with us regularly to make sure we were satisfied with how things were progressing. Best of all, we saved money without having to sacrifice on professional guidance.",2020-10-20,5
Clever Real Estate,"""Made everything easy and delivered as promised.""",2020-10-20,5
Clever Real Estate,Clever put us in touch with a fantastic agent.  He and his team did an amazing job all around.  Selling our house was a breeze.,2020-10-19,5
Clever Real Estate,"I was matched with 2 qualified agents in my market that offered competitive advice, the agent I chose was very diligent and helped me from start finish. I am really satisfied with the experience of using Clever services. I ended up saving on commission fees and my property sold over asking price. I will definitely use this service again.",2020-10-17,5
Clever Real Estate,"Felt like this was the first time for everybody selling a home, Underwriter on down seemed lost on transferring solar and I am sure it’s not the first time Tesla has transferred a solar lease. My agent Donna seemed like she was always trying to help but her hands where tied due to other people",2020-10-14,4
Clever Real Estate,Jared L. Was incredible,2020-10-14,5
Clever Real Estate,Everything went well. Thank You,2020-10-13,5
Clever Real Estate,Clever found me a great realtor both on the selling and buying side. I have friends that are realtors but couldn't pass up the savings I received from Clever.,2020-10-12,5
Clever Real Estate,I'm so grateful for this service.  It saved us so much money.  Our realtor was top notch as well.,2020-10-12,5
Clever Real Estate,I was looking for a way to save money when I sold my home. Clever came up as an option in the area where I lived. I thought I would give them a try. I called and they set me up with well known real estate company.  They listed my home.  I saved thousands of dollars on the sale of my home. I would use them again. Thanks Clever.,2020-10-12,5
Clever Real Estate,"I contacted Clever and they provided contacts for a selling agent in MD and a buying agent in MD. The fee to Clever was $450.00. The first agent in MD just used Clever for leads, and wanted 6.5%, which I reported to Clever. The second agent was good. We settled on a 4.5% fee. The agent in NC was great. We went on the market the 21st of June, were under contract the 8th of July, settled on the 30th of July.",2020-10-12,5
Clever Real Estate,We had a wonderful experience with Clever and our realtor.  The commission fee was very reasonable and our realtor was exceptionally well versed in the real estate market.  She handled EVERYTHING for us and we were very pleased with her advice and assessment of the housing market.  She definitely did her homework and brought in a professional photographer to highlight our home.  Her review along with the professional photos made our showings double and our viewings on websites like Zillow almost quadruple.  I would recommend Clever and Susan any day!!,2020-10-10,5
Clever Real Estate,Clever quickly recommended a professional realtor that called me within hours to schedule an interview. The sale went smoothly and I saved money.,2020-10-09,5
Clever Real Estate,"When I first met Tom and talk to him about my needs,On selling my home he was very knowledgeable of how we should go about it in order to get the best price. First thing we did was a walk around inside and outside of the home. Then we sat down at a table, he talked extensively on all option selling the home he answered all my questions and I knew he was right Person to sell my home. The home sold quickly by him using all his tools and knowledge. Thanks Tom you are a true professional In Every way. Regards Dave and Janet",2020-10-08,5
Clever Real Estate,Very helpful with walking me thru these realtors.  My realtor was phenomenal and I saved $11K on realtor fees.  Couldn’t have asked for a better experience!,2020-10-07,5
Clever Real Estate,Great experience with clever real estate very nice agent and  highly experienced i would highly recommend clever real estate if anyone is interested to sell property,2020-10-07,5
Clever Real Estate,"Matching the agent to my expectations and the ability for me to try a few of them, was awesome and also how can you beat the savings you get from commissions",2020-10-07,5
Clever Real Estate,Gloria made the process a breeze. Very organized and informed.,2020-10-06,5
Clever Real Estate,"We used a Clever Real Estate associate to help my 83 y/o father sell his Pensacola townhome. Jennifer Daniel with Emerald Shores Realty was amazing! She went above and beyond the call to not only help him market and sell his house in minimum time, but also assist in making arrangements to prep the home for sale and move his household goods to his new home. It was a first-class experience, top to bottom.",2020-10-06,5
Clever Real Estate,"After toying with the idea of trying to do a FSBO I decided to go with Clever. Clever was quick to get me a couple of realtor options. Jenny Cureton at Compass Realty was fantastic. She helped us sell our rental home in just 4 days. She also was key in helping us get the most money out of our home. Jenny was prompt at responding to my questions and was available both day and night, weekends, and even on holidays. I highly recommend using Clever and their experienced realtors.",2020-10-06,5
Clever Real Estate,"I had an extremely tight budget for selling my home as I was already going to have to pay money out of pocket to get out of it. I looked around for ways to save on realtor fees because this was going to be my largest expense. I discovered Clever and they called me almost instantly. I was skeptical at first because 1% selling agent fee sounded too good to be true and I was worried about the quality of service I would recieve. I was matched with a realtor that was fairly close to my location named Scott Russell from Scott Russel Realty. He was extremely knowledgable and I accepted him as my realtor right away. I was very suprised at the quality of agent that I was matched with. I had a home in a very tricky area to sell and there were many homes sitting on market for longer than 90 days. Scott Russell explained to me how the Clever process worked and it really was a 1% seller fee + whatever the buyers agent fee was 2.5-3% for a total expenditure of 3.5-4%. Despite COVID and the tough market were in, we sold my house for only $2,000 less of my target sales price. As a bonus the buyers agent percentage was at 2.5%. I only had to pay a total of 3.5% which is unheard of. I had just enough money to cover the costs. If I did not use Clever, I would not have been able to afford to get out of my house and I would've had to short sale. This service is not a gimmick (even though it does seem that way at first). I had contacted other companies similar to Clever before I found them that promised lower commissions but the lowest offer I got from other companies was 2.5%. Scott Russell was the most knowledgeable and straight-forward agent I have ever worked with. I highly recommend Clever to people who are looking to save money on real estate commissions without sacrificing having a good agent. I will not need to use Clever again because I found such a good agent to work with but if I move to another area, I would not hesitate to use the service again for selling a home.",2020-10-06,5
Clever Real Estate,"Was send agents contact, Okeechobee Home & Land, came to see the property and calculated a market price, having other 3 similar  neighboring properties , we adjusted the price and he found a buyer fast, very fair and quick results, would use this service again, very happy.",2020-10-06,5
Clever Real Estate,"Our realtor Eric locke was fantastic, I felt bad that he only received 2% where we had to pay the buyers agent 3% but our house sold in one day so overall he didn't have to do alot of work but what he did do negotiating a good counter offer and repair negotiations we couldn't have asked for better representation",2020-10-06,5
Clever Real Estate,Clever was able to put me in contact with a great agent. My house sold quickly and over list price.,2020-10-06,5
Clever Real Estate,"I really appreciate how quickly and how smoothly Clever worked to sell my home. I was kept aware of everything they were planning. Home visits by buyers were scheduled ahead of time. My agent, Chris, took good care of me, working very hard to get my house sold. They deserve 5 stars!",2020-10-06,5
Clever Real Estate,Saved us 5 thousand in commission. Our house sold itself so it’s only right that we get to keep as much money as we can.,2020-10-06,5
Clever Real Estate,"Hedi was an outstanding agent who went beyond the call of duty as we say in the military.  She was very focus and easy to work with. She always kept me updated on the issues, and explained everything as the process moved forward. She was just a delight to work with and I would not hesitate to refer her to my family and friends.  She was very detailed and organized and left nothing to question.  Her demeanor and professionalism were superb! I could not have asked for a better agent. JOB WELL DONE by a beautiful person. I am a very happy and satisfied client!!!",2020-10-06,5
Clever Real Estate,All around it worked even better than expected.,2020-10-06,5
Clever Real Estate,"Agent was cordial, professional and guided us thru the process. Clever definitely saved us money while still connecting us with an experienced agent. I highly recommend their services and would definitely use them again, if needed.",2020-10-05,5
Clever Real Estate,Clever had realtors contact us and the first one that called was amazing! We went with him! He gave top dollar service for a bottom dollar price. We feel so lucky to have had his experience during the sale of our home. I think this type of discount service should be more common. Throwing away money on closing costs is just hard to swallow. The only reason I have this a four as because even after we had spoken with our realtor and selected him clever kept contacting us with other realtors even after we told them we were all set. It seemed like there was a lag in their system and we found it super annoying. Other than initially signing up and selecting our realtor we didn’t have any other use or need to contact clever. That is a testimony to our realtor...so not sure how much credit clever actually deserves. But overall we are happy and grateful we went this route. No regrets!,2020-10-05,4
Clever Real Estate,"I have never in my life had such fun selling a home! My appreciation to the team of three that worked with me is profound. I so appreciated their professionalism, can-do attitudes, and penchant for having a good time. I raise my glass to all of you in gratitude.",2020-10-02,5
Clever Real Estate,Clever was very easy to work with and the realtor they provided was perfect!,2020-10-01,5
Clever Real Estate,"I was given two agents to contact. The first person I met with never got back to us afterwards. The second, though, was absolutely amazing!!",2020-10-01,5
Clever Real Estate,"The first agent Clever had us contact didn't work out, but the second one, Adam Gohlke of Gold Bar Realty was one of the best I've ever worked with. Super calm, very patient, and very efficient. It could not have gone better. I would highly recommend him.",2020-09-30,4
Clever Real Estate,"Jonathan and Franchesca were FANTASTIC!!! Their dedication to selling my house was a very positive experience. The technology was superior and very instrumental to reaching the right buyer. Their follow up is outstanding and superlative to other agents. I was in contact with Franchesca with every step and she answered my questions in a quick and efficient manner. The cumbersome paperwork was done online, effectively, and without a hitch.Clever Real Estate and The Jonathan Alexander Group are a WINNING Team!!",2020-09-30,5
Clever Real Estate,"Our realtor, Cheryl Washington ,was excellent in marketing and staging our home.Our home sold for above asking price in just five days.",2020-09-30,5
Clever Real Estate,,2020-09-30,5
Clever Real Estate,Clever was an Amazing Venue that I could go to an obtain a real estate Agent for a more affordable rate that allowed me to get my home sold quickly! Thanks Clover. I couldn’t have done it without you!!!,2020-09-29,5
Clever Real Estate,Erica was responsive and supportive from the start.    She kept me informed and made the entire process seamless.,2020-09-29,5
Clever Real Estate,Clever put us in touch with Lisa Wilson who was an extraordinary realtor. The best thing we did in selling our home was to contact Clever and then follow up with their recommendation to engage Lisa Wilson as our Agent to sell our home.Once we had engaged Lisa Wilson we had no more contact with Clever. None was needed. Lisa Wilson was on top of every deal of the transaction from before listing the home through closing and after closing to make sure everything went smoothly. It was a dream working with Lisa Wilson,2020-09-25,5
Clever Real Estate,"We had a great experience using Clever to find an agent to help us purchase a vacation property. We had already picked out a home but didn't know any agents in the area. Clever came to our rescue and connected us with two choices. We were very happy with the agent we selected. Arnes and Tim at Clever were very courteous and knowledgeable. We would recommend Clever to anyone, but especially to anybody looking to make a remote property purchase.",2020-09-23,5
Clever Real Estate,"I worked with Clever's partner agent Cathy Robles.Cathy was such a nice, kind person. And so patient!  She worked hard to get the deal together and in the end, she made it happen. I told her I would want to work with her again in the future.Thank you Cathy!",2020-09-23,5
Clever Real Estate,Easy process from start to finish. Reasonable seller commission fees.,2020-09-23,5
Clever Real Estate,"The Clever business model worked as advertised! I was matched with a top notch agent, sold in a timely manner and at a good price point and received the same care and attention as a full service broker!",2020-09-22,5
Clever Real Estate,Very fast transaction. No issues 😄.,2020-09-18,5
Clever Real Estate,Our agent was the best. He was kind and helpful. He was quick to get back with pertinent information every step of the way.,2020-09-17,5
Clever Real Estate,Awesome! Best experience I could have hoped for and only 3%!,2020-09-16,5
Clever Real Estate,We will always remember our experience with team Clever based on the knowledge and help we received from the agent Sandy Kellogg.  This experience could not have been better and will be forwarded to our friends that plan on selling their homes.  Communication was so much appreciated as we had tried a real estate associate that gave us no indication on what was going on or his knowledge of what he was doing.,2020-09-16,5
Clever Real Estate,"My wife and I worked with Clever to match us with a real estate firm in the DC area to buy our first condo. Despite a bunch of curve-balls (i.e. various things mysteriously not working in the condo) or realtor was very kind and helpful throughout the entire process. She helped de-mystify some of the complicated paperwork and explain the different steps in the home-buying process, from working with the lender to finally closing. She was both friendly and knowledgeable about the home-buying process...and VERY responsive to our concerns, whether it be through texting, email, or phone calls. And, of course, we get a very good rebate at the end!",2020-09-15,5
Clever Real Estate,I was very happy with the services provided to me by the Clever team and the agent that was assigned to me. The agent exceeded my expectations. I would definitely refer Team Clever and the agent assigned to me to all of my family and friends.,2020-09-15,5
Clever Real Estate,"I noticed an online ad while searching for a realtor in my area who would negotiate their fees. Well, I hit the jackpot! I was put in touch with Jim Young of Century 21. What a blessing. Jim was everything a realtor should be.... not like some of the realtors I had experienced! Jim listened and actually heard what I said. He was professional, honest and straightforward!  In a short time we sold my home!",2020-09-10,5
Clever Real Estate,Clever was all it claimed to be.  It sent me three agents whom I interviewed and chose the one that offeres the best discount on commission which ended up being on the sale and the purchases.  I saved tens of thousands of dollars.  I would highly recommend to anyone who plans on selling a home.,2020-09-10,5
Clever Real Estate,"Lisa Wilson (Platinum Real Estate Professionals) was amazing. She was one of 2 realtors that clever sent to my email. After speaking with her a couple mins we knew she had the experience to sell our home. She sold my home in Las Vegas within 2 days at list!!! She is a honest, reliable, hardworking agent, who I now consider my friend. I have bought and sold 3 times in Vegas and she is by far the best. She has received 5 stars from many people and now I personally know why. It is very hard to trust someone to lookout for your best interest with such a big purchase but I'd don't it again with Lisa! Can't say enough good things about her.",2020-09-10,5
Clever Real Estate,"Clever made it easy for me to connect to professional agents whom were eager for my business. I was able to interview both of them before signing. Ultimately, the realtor I chose (Jason Northcutt) was a rock star! He managed both my buying and selling experience and made it as easy as possible and helped me get top dollar for the sale of my existing home, and negotiate repairs for the home I was buying. Anytime I asked questions, Jason was very quick to respond, whether thru text, e-mail, or phone. There's a lot that happened in our transactions, and Jason took care of most of it behind the scenes while being transparent about what was happening. In short, I would chose Jason Northcutt again for any future realty experience!",2020-09-09,5
Clever Real Estate,"After not getting any traction trying FSBO, Clever Real Estate was able to provide referals for 2 local highly credentaled agents to list our house. We were able to get our house sold for full asking price which was able to net more than our FSBO option could have provided!We were sceptical of the 1%/$3,000 listing commission, but that's what sealed the deal and it worked out perfectly for us.It should be noted that the you should to expect to pay 2.5-3.0% to a buyer's agent as well, but that's much better than than the 5-6% you'd pay otherwise.",2020-09-09,5
Clever Real Estate,"Clever Real Estate recommended Jonathan Alexander Reas Estat Group on Boca Raton. We agreed to have him sell our home in Coral Springs. He did a fantastic job selling our home in one day - the first day on the market and for $5,000 more than our asking price. Clever’s rrecommendation of The Alexander Group Real Estte Company was excellent and at a lower commission than other Real Estate Companies.",2020-09-08,5
Clever Real Estate,"Great experience!  Besides saving money on the commission fees, my realtor was wonderful.  He was very communicative and patient in answering my questions.  The home was sold in the first weekend on the market!  Highly recommended.",2020-09-08,5
Clever Real Estate,"The process with Clever was very easy. I found a fantastic agent and saved a good bit of money. Despite the saving, I received full service. I'm now using this same agent to buy. Since she had already agreed to the lower commision, I didn't have to negotiate with her. She is in it for the long haul so the relationship is what is important. Clever checked in with me during the process but I had no issues. Everything went smoothly.",2020-09-04,5
Clever Real Estate,"I loved paying my realtor a flat fee with no hidden charges.  The whole experience was a great one,  would definitely use Ckever again!",2020-09-01,5
Clever Real Estate,"Excellent experience with Clever. Listed and sold within 3 days, multiple offers, 23,500 over asking price!",2020-08-28,5
Clever Real Estate,"Susan and Dave went out of their way to make sure every everything went. Not once did we have to worry about what was happening, Susan has great communication and was on top of everything. I would highly recommend Clever Real Estate.",2020-08-27,5
Clever Real Estate,Clever should not charge Great Agent who is receives five star rating as much as any other agents for refferal. .,2020-08-27,5
Clever Real Estate,"The agent I chose, Jonathan Alexander, was excellent. Great in giving feedback, constant update through his software on the sales process and where we were in the steps of the sale (paperwork completed). Always responded in a timely manner. Would hire him again!",2020-08-25,5
Clever Real Estate,"I was pressed for time  to sell my moms home for her medical care.  I didn’t know any agents in her area.  I googled best agents in Los Angeles and your service came up.  It was a Saturday night when I input my call back info.  By Sunday morning I had 5 agents reaching out to me.  I chose the first agent who called, Raida Ayyash.  That same week I received 4 offers.  The house went through a brief escrow without a hitch.  If it had not been for your service I would not have found such a wonderful agent/person.  Thanks so much!",2020-08-21,5
Clever Real Estate,"You, Clever, deserve 5 starts!!!  My house was sold within a week on the market at a fraction of what it would have costed me had I gone with other agencies. The Clever responded fast and introduced us a realtor who showed a genuine quality and professionalism. I will definitely contact you again for future business and recommend to anyone.  Thanks, again!!!",2020-08-19,5
Clever Real Estate,"I was very fortunate to find Clever when I finally decided to sell my home. They provided me with two very competent realtors who presented their individual strategies.  I made my decision and was extremely satisfied with the results.  I worked with a team and sold my home within the first 3 days of showing, for above asking.I would absolutely recommend Clever.",2020-08-15,5
Clever Real Estate,,2020-08-14,5
Clever Real Estate,"A really good experience, as good as selling a home can be, especially when we live 1600 miles away.  We had an amazing agent, she was the absolute best!  We could not have done anywhere nearly as well on our own.",2020-08-13,5
Clever Real Estate,"Everyone in the team are awesome, efficient and hardworking. Very amazed of how quick the selling process was. Good coordination, good communication and the staff are knowledgeable and informative. I would highly recommend the Clever team to anyone who’s selling their homes. Thank you so much for being with us during the selling process. Keep up the good work!The Malongs",2020-08-12,5
Clever Real Estate,"Worked well.  Connected me to an agent who responded quickly, followed my criteria and got my property sold in the timeframe I needed.  Easy to use.",2020-08-10,5
Clever Real Estate,I didn’t know what to expect when researching clever but they referred me to a great local realtor in the Washington Tacoma/Lacey area. They sold me on the low seller commission and equivalent service they offer to all their clients. Sold our home and saved over $7k in commission costs. Will recommend to all sellers!,2020-08-07,5
